method,method_label_cn,split,bias_model,requested_gcp_count,used_gcp_count,icp_count,selection,rmse_x_px,rmse_y_px,rmse_2d_px,median_error_px,p90_error_px,p95_error_px,rmse_2d_m,median_error_m,ce90_m,p95_error_m
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,translation,5,5,24,spatial_farthest_with_margin_tiebreak,8.7614062692416,5.798782998406006,10.50657527823927,10.844276102421016,11.695661167985865,11.760863332138888,6.790326528359264,7.008547565568815,7.558888283098281,7.601020855215408
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,translation,10,10,24,spatial_farthest_with_margin_tiebreak,8.512804147492858,5.854428243544769,10.331609967105141,10.661467424861812,11.54034863496938,11.612304028207673,6.677247684247369,6.890400139126445,7.4585100920466365,7.505007294344343
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,translation,20,20,24,spatial_farthest_with_margin_tiebreak,8.34988046759383,5.695374616402775,10.107313977722768,10.432949958412948,11.307495704362967,11.378719161256912,6.532286765170033,6.742711577921701,7.308017596728503,7.3540418936575085
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.362606931614154,4.905886251393055,9.69540688183268,9.04374929666808,12.67350835667253,14.534483625620371,6.266067858060652,5.8449501378432345,8.190742763995399,9.393494132698875
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,affine,10,10,24,spatial_farthest_with_margin_tiebreak,8.240342570601797,5.662962310711813,9.99861929535347,9.724585799286281,13.178783061248122,14.694321817046681,6.462028530921513,6.284911362651963,8.517294762704662,9.496795551404178
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,0,affine,20,20,24,spatial_farthest_with_margin_tiebreak,8.47157155510776,6.073464176073199,10.423746529504418,10.184416947449478,12.804890666059771,12.928343632519603,6.736782389575079,6.58211271321301,8.27565062922658,8.355426514855575
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,translation,5,5,24,spatial_farthest_with_margin_tiebreak,9.31843906840083,6.220731971956212,11.204053415546408,11.267478821032519,13.14405767840667,13.259821287150228,7.241101222143015,7.282039002041341,8.494873115313807,8.56966136284574
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,translation,10,10,24,spatial_farthest_with_margin_tiebreak,9.389311013870723,6.463207585853225,11.39878123366813,11.462134151862196,13.347197416960578,13.465080564197821,7.366952434919893,7.407842452314378,8.626160297486955,8.702317939268424
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,translation,20,20,24,spatial_farthest_with_margin_tiebreak,8.705171679310219,5.749083593699388,10.432256521654756,10.469647468148963,12.342821640509754,12.457896361155193,6.74229427128781,6.766409984854368,7.977042259413098,8.05138702825834
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,affine,5,5,24,spatial_farthest_with_margin_tiebreak,9.454940714023424,8.339909042017602,12.607536901981478,11.175176004763077,18.02227787346648,18.252182651650273,8.14812363960153,7.22245082334541,11.647552861399676,11.79611075796465
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,affine,10,10,24,spatial_farthest_with_margin_tiebreak,9.521752629975813,8.106861291910517,12.50539776067632,11.255680943890134,17.753561798371532,17.94454989183211,8.082113110765507,7.274480731213266,11.473885348575477,11.59729234017506
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,1,affine,20,20,24,spatial_farthest_with_margin_tiebreak,9.44669065213926,8.11776248842401,12.455441866737576,12.09664103181184,15.641744124411874,15.692990976810117,8.049842354986948,7.817941373045786,10.109051402363177,10.14216258576989
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,translation,5,5,24,spatial_farthest_with_margin_tiebreak,8.31444439916232,6.035609058719082,10.274169668467302,10.336877197148418,11.705977730845834,11.940919167815538,6.640123685782041,6.680604980583279,7.565523570139021,7.717327536176884
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,translation,10,10,24,spatial_farthest_with_margin_tiebreak,8.524615350745385,6.0935006483314345,10.47854078721744,10.548845266655904,11.917508482712597,12.15272508029023,6.772207290318471,6.8175975087924705,7.702234998517521,7.854216132010743
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,translation,20,20,24,spatial_farthest_with_margin_tiebreak,8.431994513321637,5.9176657414072915,10.301325123483469,10.368507165519794,11.740333588179874,11.972470919780417,6.6576740664111,6.701047065770238,7.587727629915936,7.737719210492358
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.625570618731619,7.237675153476976,11.259858352838375,10.461699544915168,14.789786299815885,18.106691379701864,7.277197385006567,6.761303522838211,9.558543215683367,11.702475932823864
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,affine,10,10,24,spatial_farthest_with_margin_tiebreak,8.932084572265609,6.600293519079975,11.106124857217951,10.32664447938424,14.525766594891953,18.09409102189582,7.177841612709631,6.674018651053567,9.387909136630398,11.694332653078616
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,2,affine,20,20,24,spatial_farthest_with_margin_tiebreak,8.798635491264418,6.338631147162239,10.844087390274625,9.935099609090685,14.733780602365984,17.45489361642413,7.0084860215457425,6.420987380977559,9.522346641425083,11.281141004597407
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,translation,5,5,24,spatial_farthest_with_margin_tiebreak,9.075102927237488,6.292226744194864,11.043079757944136,11.581045397485145,12.165899151243064,13.026042772745111,7.1370559104455955,7.484706477961004,7.862835542517152,8.418663740976974
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,translation,10,10,24,spatial_farthest_with_margin_tiebreak,8.723065289454134,6.3745487236766065,10.804014970121365,11.314962583319613,11.953557653816697,12.765713985793575,6.982550249582307,7.312739987942095,7.725598972305211,8.250414631340838
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,translation,20,20,24,spatial_farthest_with_margin_tiebreak,8.496133173206465,5.978863847988406,10.388988969560133,10.907759213098997,11.509108084193047,12.354923194313056,6.714322329908184,7.049568842583405,7.438350670342629,7.9849226141355745
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,affine,5,5,24,spatial_farthest_with_margin_tiebreak,14.372718951026858,7.546504045267633,16.233446132920985,15.894541593073987,21.70939601510801,26.117356259032714,10.491586796637153,10.272499933903035,14.030632071166746,16.87967575015549
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,affine,10,10,24,spatial_farthest_with_margin_tiebreak,9.611845527819757,7.234358545101953,12.030108811218554,12.043407025418436,15.545602355889475,18.560489201185522,7.774987560123303,7.78357166069201,10.047013032186324,11.99566500058799
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,3,affine,20,20,24,spatial_farthest_with_margin_tiebreak,9.144014663884196,7.131833928027215,11.596381304109023,11.338021375513115,15.080894057895259,17.69730884504066,7.494670697519623,7.3276836044841325,9.746656722564978,11.437783432837355
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,translation,5,5,24,spatial_farthest_with_margin_tiebreak,9.053207008782973,6.263892484231873,11.008946643430228,11.267578215705473,12.167000866126143,12.169052579410026,7.11499868843226,7.282092844751217,7.863489586857508,7.864724344683227
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,translation,10,10,24,spatial_farthest_with_margin_tiebreak,8.958508355626394,6.488361934312882,11.061361243014728,11.308022304921096,12.247349275314978,12.249402075915256,7.148873840172841,7.308231346488231,7.915418479264483,7.916653337289181
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,translation,20,20,24,spatial_farthest_with_margin_tiebreak,8.725725030810882,6.07188632146216,10.63043182632196,10.88002201584203,11.78609372675754,11.788145859162984,6.870367464477056,7.031620189808139,7.617310651092906,7.61854853626618
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,affine,5,5,24,spatial_farthest_with_margin_tiebreak,8.723339318931297,6.398094939295947,10.818145299701662,11.028303053969424,12.276702088491598,12.635277174018276,6.991688201607186,7.1274583751192715,7.934419061315782,8.166220259634944
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,affine,10,10,24,spatial_farthest_with_margin_tiebreak,9.298059440261028,6.849442264065291,11.548539677525945,11.580790189756982,13.495863707082945,13.531976599652038,7.4637302650976425,7.484576130937551,8.722210302513243,8.745555193469265
compact_128B_dct_sign_hamming,128 B DCT 符号码 / Hamming,4,affine,20,20,24,spatial_farthest_with_margin_tiebreak,8.670480525956082,6.773927704587198,11.002878218809732,10.43714855085901,13.6258202363826,14.781053882977817,7.1110652473077325,6.745456226189885,8.806218779969216,9.552811883720404
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.574605367012059,1.9129592463886569,2.4776592058164573,1.1307409680271712,4.07058238338433,5.15810665393623,1.6012936514303884,0.7307866189800638,2.6307774861878106,3.333641068001103
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.6591494328411291,1.6546772688694704,2.343231466289741,1.5533158027194047,3.623284269772306,4.361858853805593,1.5144142688660263,1.0039026388659955,2.3416947962219132,2.819032801617555
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.6236683706003305,1.5094874769194635,2.2169464180860623,0.9873717235488808,3.905669749724474,4.866309496699468,1.4327970657885423,0.6381295067875092,2.5242012563927934,3.145043234980544
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.5742017414147162,1.6617242893977748,2.288982030651981,1.4389842067552108,3.94655318422586,4.8247430384181405,1.4793530550088543,0.9300065161474755,2.550617882744601,3.1181908030700556
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.0221388210288653,2.2185686186767444,3.001848118624466,1.864283252543042,4.393043004812909,5.665017713476953,1.9400766728377707,1.2048796702627929,2.839184041326425,3.661253640321985
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.0588314694578536,1.9849963966514599,2.859894703367462,2.4171600912078413,4.239324547828118,4.718470881786475,1.8483339605600309,1.562195461686711,2.739847466752014,3.049496749838823
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,0,affine,20,20,24,spatial_farthest_with_margin_tiebreak,2.018593532289088,1.9671402270896523,2.818574200129148,1.8078908644780474,4.645943352392186,5.170528467610696,1.8216256869494587,1.1684223944981116,3.002634978308223,3.3416568205998196
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.536180119686564,1.626063528839091,3.0126885334056674,1.2031750798270202,2.7954884074927246,3.3718395809144432,1.9470667404761959,0.7776047460498433,1.806711121986046,2.1791845646174175
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.4643266790169895,1.5756766107598748,2.925006455139994,1.2732203419460184,2.930954459376961,3.3361413073166415,1.8903989349332284,0.8228645573653892,1.8942627230713818,2.1561136303318653
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,translation,20,20,24,spatial_farthest_with_margin_tiebreak,2.5344924291573454,1.5774726655859135,2.9853093447960517,1.2161775893198796,2.7987433346366415,3.485476803920958,1.9293719435741412,0.7860078578105967,1.8088150076441833,2.252627140039185
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,translation,50,50,24,spatial_farthest_with_margin_tiebreak,2.4181324632647065,1.594816178667623,2.896688325249135,1.3720447399122684,2.755312899373056,3.3918142098015283,1.8720974465091125,0.8867442655263567,1.7807304108105269,2.1921131777168457
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.558668526652505,1.614232910565941,3.0253152759400614,1.8083235996601967,3.4533746907880447,3.6494238929823473,1.955232299693894,1.1686984624899626,2.231914120154187,2.358584684816525
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.386548839842581,1.558338766472273,2.850269298863582,1.7691355000480438,3.2577580240577197,3.9076338037488,1.8420990726522415,1.1433841465799075,2.105456070995596,2.5254585197274753
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,affine,20,20,24,spatial_farthest_with_margin_tiebreak,2.342382918336544,1.5472655684298555,2.807274207369737,1.445133140868498,3.3104776664707316,3.5872232025248154,1.8143111191524004,0.9339829162317068,2.1395281810905358,2.3183808075353007
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,1,affine,50,50,24,spatial_farthest_with_margin_tiebreak,2.3327124252780553,1.6772663080093424,2.873111471389496,1.8549511440106299,3.441908520611739,3.897937046173623,1.8568621931798581,1.1988485208075528,2.224491664695844,2.5191929008079446
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.8715598243628369,1.8048356182124603,2.6000322661339044,1.0674420804337061,2.130945319526922,2.6260090103039464,1.680379986057542,0.6898751746946294,1.3772111929730808,1.6971706419805024
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.7944749575773908,1.7184713640018248,2.484609466750594,0.9770131547333517,2.108021497455484,2.41936603728514,1.6057833183553234,0.6314418484452654,1.3624004437431252,1.563611902758312
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.8448517171116736,1.7171829770671534,2.520356172222312,0.9280133055216224,2.198292217367695,2.5517181589459796,1.628886054991894,0.5997761905336514,1.4207423049572938,1.6491497379694295
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.7733628695868486,1.740245414467211,2.484606602624137,0.9309964552352108,2.3046013887819083,2.4124811067171867,1.6057816148289854,0.6017007711492492,1.4894492810081301,1.5591765549923917
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,affine,5,5,24,spatial_farthest_with_margin_tiebreak,3.3084826535043694,1.5733806369301206,3.6635480203220956,2.853710751680874,5.213236271683948,5.658080295343918,2.36773027944451,1.8443403138243162,3.3693164759375263,3.6567902299614685
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,affine,10,10,24,spatial_farthest_with_margin_tiebreak,3.284969680701143,1.551201573875788,3.6328022415100563,2.785759648473298,5.262151310633994,5.656863744751157,2.3478599938214804,1.8004238334993716,3.4009307734470884,3.6560041430577113
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,2,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.6062913555396363,1.8019778071691062,2.413979274229864,1.562346789988684,3.9579362163236325,4.566073956778294,1.5601345046948052,1.009730721467671,2.5579682379896322,2.9510119834923896
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.050074210698952,1.3956227070045844,2.4800336710778215,1.1493244628587105,4.436473641530971,5.1123703505906555,1.602825430617802,0.7428026361525846,2.8672434378092877,3.3040674720062095
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.238242839736851,1.379683667650079,2.6293075195597906,1.4027750603007076,4.815931766695019,5.491769160075081,1.6992995447668038,0.9066006501243082,3.112482982195263,3.5492686570303595
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,translation,20,20,24,spatial_farthest_with_margin_tiebreak,2.0814679263490152,1.3742010773698203,2.494180693026078,1.0954645731425665,4.581018878400105,5.234841747800849,1.6119685811232969,0.7079931556461667,2.960661400247596,3.3832193588136374
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.9943699744232903,1.4335820105769548,2.456149216951409,1.1916561933535845,4.283638708561957,4.965569438187237,1.5873892113875543,0.7701600381156606,2.7684679316262852,3.2091916928889836
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.1782260528749595,1.4022146633337365,2.590535600892481,1.5267222157628682,3.9061346049151346,4.242281428505794,1.6742445851738874,0.9867024418566335,2.5244911631291225,2.7417387849423904
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.3781352643455858,1.3970860827101406,2.7581473597374044,1.246742068771393,4.632606444086907,5.081525924901611,1.7825700145407888,0.8057535458660773,2.994001819100943,3.2841330670484132
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,affine,20,20,24,spatial_farthest_with_margin_tiebreak,2.158466657844444,1.4239173965542695,2.585830440155745,1.4774715156870966,4.421267243017426,4.851742489089366,1.6712019233171593,0.9548728898140577,2.8574156481343764,3.13562661558139
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,3,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.9594591695721066,1.516383519137571,2.4776802082456593,1.5448570055755022,4.053122765422098,4.688422466274995,1.601305864159402,0.9984214754065496,2.619488041040773,3.0300747207843286
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.951447243449048,1.3993349820520966,2.4013089630365414,1.067050191919617,4.442988174323591,5.1123703505906555,1.5519473143932725,0.6896258203601651,2.871460085979347,3.3040674720062095
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.930667410700632,1.3684234020551762,2.366444433751561,0.9687723086338986,4.415084670277491,5.090624348576251,1.5294146884466844,0.6261096281061032,2.853426308276909,3.290013275223772
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.8507856054374472,1.3692202580299684,2.3022101277455347,1.0267883817894998,4.214443831121869,4.890331173431713,1.4879006104283237,0.6636023333538825,2.7237540094984003,3.160566047969548
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.7833067066064752,1.424715976567121,2.2825420968107553,1.382108584570015,3.9642817943002817,4.631251475861031,1.4751893315327622,0.8932419749185765,2.562076630388123,2.993125752437664
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,affine,5,5,24,spatial_farthest_with_margin_tiebreak,1.9036203163863157,1.4239802513825872,2.377286281726783,1.3671289229432246,4.026513601782241,4.325236311639456,1.5364226461004853,0.8835588208185667,2.6022978624412993,2.7953515928657398
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.8193313325159928,1.4021498884647638,2.2969525043405157,1.2361648226248771,4.078358205780296,4.626281398397409,1.484503456104997,0.798923507242637,2.6358036193955607,2.989913647291713
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.8147810892172915,1.4838023885990548,2.3441629487288123,1.222857712702539,4.075854866919243,4.665695829590038,1.5150151375371557,0.7903246618103041,2.634185586203924,3.0153867508925867
compact_256B_mag_orientation_hamming,256 B 幅值方向空间码 / Hamming,4,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.7663793155340615,1.6765491093364249,2.435346546667094,1.5479303160718034,3.71690130970412,4.466132437911391,1.5739468073880951,1.0004085734403652,2.402196645349901,2.8864111743003793
webp_q30_ncc,WebP Q30 + Scharr NCC,0,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.6578440231505458,1.5080792511693977,2.2411492214717965,0.8712615571779778,3.9794736328379656,4.974277936576448,1.448439145563701,0.5630885455819055,2.571900018117327,3.214822047872399
webp_q30_ncc,WebP Q30 + Scharr NCC,0,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.693539782058285,1.5578185307395702,2.3010596620100086,0.8928844701666654,4.2143123640192215,5.051267501757384,1.4871587139466205,0.5770646817964207,2.72367438815255,3.264579694435404
webp_q30_ncc,WebP Q30 + Scharr NCC,0,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.6197798775848735,1.6208659073789176,2.2914827386502714,1.1831147798638022,4.117737823127739,4.915334300496697,1.4809692149990368,0.7646397017400104,2.6612525737831527,3.1767390926366357
webp_q30_ncc,WebP Q30 + Scharr NCC,0,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.6162019700610633,1.5858105671490856,2.264266760545446,1.1421393981605954,4.087460500083583,4.839983766356964,1.4633797539701023,0.7381575681677589,2.641684479495492,3.1280406415893696
webp_q30_ncc,WebP Q30 + Scharr NCC,0,affine,5,5,24,spatial_farthest_with_margin_tiebreak,1.6162166476487556,1.4534481532811747,2.173630094200354,1.0651493963151943,3.7313138070936134,4.91296544746764,1.4048016200362963,0.6884061749019295,2.4115163409368394,3.175196311896452
webp_q30_ncc,WebP Q30 + Scharr NCC,0,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.6945586528049636,1.573438419366316,2.3124094549482677,0.9290788558111873,4.228625999548718,5.011555410997261,1.494494278357417,0.6004585986880163,2.732918408682694,3.2389259586197765
webp_q30_ncc,WebP Q30 + Scharr NCC,0,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.6623529229439986,1.6109717098857423,2.314875178162453,1.092767876006949,4.022642289409113,4.980344707307223,1.4960881084418696,0.7062473695661962,2.59979352004142,3.2187548821355265
webp_q30_ncc,WebP Q30 + Scharr NCC,0,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.6778232534764774,1.5313992170383983,2.2716237434602173,1.012718748925078,3.940202028616511,4.872667242662949,1.4681347737588697,0.6545118350492319,2.5465129928078767,3.149163817976833
webp_q30_ncc,WebP Q30 + Scharr NCC,1,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.5520075438029344,1.5770858773563283,2.999990394681934,1.222290056204197,2.773626788747879,3.524247835501803,1.9388601642253986,0.7899583907582067,1.7925822574397292,2.2776843601161856
webp_q30_ncc,WebP Q30 + Scharr NCC,1,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.4674470223502682,1.5833115670976652,2.9317520916016195,1.2750936336162622,2.9233062173731486,3.2892839438357515,1.894758474189368,0.8240804991459242,1.8893195853962748,2.125830179637114
webp_q30_ncc,WebP Q30 + Scharr NCC,1,translation,20,20,24,spatial_farthest_with_margin_tiebreak,2.458875151181383,1.623141802210175,2.9462953550483295,1.3204116661458887,2.9551702557771726,3.174901823717004,1.9041576147745114,0.8533688310195768,1.9099130276691862,2.0519062850715106
webp_q30_ncc,WebP Q30 + Scharr NCC,1,translation,50,50,24,spatial_farthest_with_margin_tiebreak,2.4561092356423573,1.5941801418883212,2.9281193456207957,1.3113833238617856,2.9548457712162737,3.219197025846154,1.8924106730124948,0.8475288809506275,1.9097034352780686,2.080533834284047
webp_q30_ncc,WebP Q30 + Scharr NCC,1,affine,5,5,24,spatial_farthest_with_margin_tiebreak,2.5713770339414843,1.5494240694459787,3.0021150540344457,1.211891155568296,2.847866852730457,3.3665296235500017,1.9402333089565709,0.7832377992558252,1.8405649259642507,2.1757528716464356
webp_q30_ncc,WebP Q30 + Scharr NCC,1,affine,10,10,24,spatial_farthest_with_margin_tiebreak,2.501083326173237,1.5530344180186633,2.94403357793561,1.4414839529782373,3.0063990168090977,3.1977832994461997,1.9026960352985895,0.931621393635372,1.9430067987644686,2.0667115098640503
webp_q30_ncc,WebP Q30 + Scharr NCC,1,affine,20,20,24,spatial_farthest_with_margin_tiebreak,2.4465590682220184,1.6001981374401588,2.923403043264193,1.3052130130434614,2.9426445386023734,3.1089497158940214,1.889362885287118,0.8435504432217382,1.9018193772087353,2.009282069155339
webp_q30_ncc,WebP Q30 + Scharr NCC,1,affine,50,50,24,spatial_farthest_with_margin_tiebreak,2.370004279772796,1.612582759536395,2.8665909095117463,1.208750198945248,2.8123505506086794,3.4554812262362025,1.8526457269446515,0.7812062564272557,1.8176109196754164,2.233241325304345
webp_q30_ncc,WebP Q30 + Scharr NCC,2,translation,5,5,24,spatial_farthest_with_margin_tiebreak,1.8596871594536106,1.7338771166056195,2.5425904480519974,0.9682000353563136,2.276151266352645,2.4672699123500377,1.643255830039137,0.6257395373543051,1.4710620169705568,1.594571835238153
webp_q30_ncc,WebP Q30 + Scharr NCC,2,translation,10,10,24,spatial_farthest_with_margin_tiebreak,1.8163355778456862,1.77823055661717,2.541884899800743,0.9639119667770577,2.146001491936169,2.4637277903130657,1.6427998642083657,0.622970455533695,1.386942162912066,1.5922894093346491
webp_q30_ncc,WebP Q30 + Scharr NCC,2,translation,20,20,24,spatial_farthest_with_margin_tiebreak,1.8272512417549147,1.807395827180745,2.5701219380810025,1.002192420983586,2.1036388497911425,2.5501299814793237,1.66104922054293,0.6477171033281157,1.3595636129868123,1.6481305958168178
webp_q30_ncc,WebP Q30 + Scharr NCC,2,translation,50,50,24,spatial_farthest_with_margin_tiebreak,1.7889410605697438,1.7484219811751742,2.501457483638073,0.8735517569459111,2.202930007481938,2.3089290298215928,1.616672021359774,0.5645708906417573,1.423734691128227,1.4922439939649372
webp_q30_ncc,WebP Q30 + Scharr NCC,2,affine,5,5,24,spatial_farthest_with_margin_tiebreak,1.877982193486905,1.7141104874896482,2.542634830717122,0.9983699972543996,2.2585765533967175,2.3866829247655104,1.64328447767913,0.6452392949577399,1.4596972637020125,1.5424957400602446
webp_q30_ncc,WebP Q30 + Scharr NCC,2,affine,10,10,24,spatial_farthest_with_margin_tiebreak,1.8381447330530443,1.727297712970163,2.522366636490937,1.0960618189987685,2.056046851501646,2.4644446048117596,1.6301853754031466,0.7083790808219168,1.3288054766584432,1.5927527614303727
webp_q30_ncc,WebP Q30 + Scharr NCC,2,affine,20,20,24,spatial_farthest_with_margin_tiebreak,1.8254726074973862,1.7630686022325412,2.5378654686372784,1.0774314096870037,2.0445383919668965,2.521566029426165,1.6402021073782038,0.6963352401996794,1.3213676458349621,1.629669958710598
webp_q30_ncc,WebP Q30 + Scharr NCC,2,affine,50,50,24,spatial_farthest_with_margin_tiebreak,1.6626469400178292,1.7966411754435014,2.447920415464861,0.9124625215231048,2.2551575467483453,2.4274958864421765,1.5820714196639964,0.5897203648298597,1.4574950845062322,1.568866226355575
webp_q30_ncc,WebP Q30 + Scharr NCC,3,translation,5,5,24,spatial_farthest_with_margin_tiebreak,2.0336977339653597,1.3679752706994652,2.4509758902080443,1.0072102584497804,4.454757662570762,5.112530482003159,1.5840457585210195,0.6509548803055866,2.8790601893232695,3.3041709629036813
webp_q30_ncc,WebP Q30 + Scharr NCC,3,translation,10,10,24,spatial_farthest_with_margin_tiebreak,2.0370716075994153,1.374889452444796,2.4576374307313147,1.0658389254234064,4.428686131056127,5.096769890963943,1.5883509962221445,0.6888463338161067,2.8622104537984963,3.293985070234154
