method,method_label_cn,split,bias_model,gcp_count,icp_count,gcp_ransac_inlier_count,gcp_ransac_inlier_ratio,geometrically_verified_reuse_rate,before_rmse_x_px,before_rmse_y_px,before_rmse_2d_px,before_median_error_px,before_p90_error_px,before_p95_error_px,before_rmse_2d_m,before_median_error_m,before_ce90_m,before_p95_error_m,after_rmse_x_px,after_rmse_y_px,after_rmse_2d_px,after_median_error_px,after_p90_error_px,after_p95_error_px,after_rmse_2d_m,after_median_error_m,after_ce90_m,after_p95_error_m,parameters,split_uses_rpc_coordinates_only,icp_not_used_for_bias_fit
raw_scharr_ncc,原始 Scharr NCC,0,translation,100,24,96,0.96,0.7741935483870968,8.17818338082941,2.0687489967833104,8.435781281076833,8.045778673328279,10.643970835394429,11.597802887281816,5.4519857066810395,5.199899503796688,6.87910502005879,7.495595712022296,1.6260522696658428,1.5664114494039154,2.25780663753766,1.0786051235634326,4.075094587935577,4.859474928002188,1.4592046320556953,0.6970957628445099,2.6336992234685406,3.140626261143268,"{""kind"":""translation"",""coefficients"":[-7.578719908528162,1.8433239455180004],""centre"":[10106.673931278063,10419.802665420139],""scale"":[15389.150055266278,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,0,affine,100,24,96,0.96,0.7741935483870968,8.17818338082941,2.0687489967833104,8.435781281076833,8.045778673328279,10.643970835394429,11.597802887281816,5.4519857066810395,5.199899503796688,6.87910502005879,7.495595712022296,1.6417492231881339,1.522512314636763,2.239058788879701,0.93736307676946,4.0171130254259735,4.842012809891153,1.4470879906450442,0.6058091827670742,2.5962261561547755,3.129340638792211,"{""kind"":""affine"",""coefficients"":[[-7.578014279556701,1.8426840703028635],[0.23560496648471987,0.626754013199345],[0.29398422797959395,-0.5396580891446882]],""centre"":[10106.673931278063,10419.802665420139],""scale"":[15389.150055266278,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,1,translation,100,24,94,0.94,0.7580645161290323,8.395575231953076,2.2954639273083877,8.703725530883771,8.405634546159241,9.28248633257924,10.751221568040233,5.6251464791708905,5.4324798712571045,5.999178568611355,6.948396432599555,2.455923368886066,1.5837687325758798,2.9223078195367598,1.2927581478374965,2.9529108216523983,3.25090335212878,1.8886547752956255,0.8354916623016831,1.9084529485650297,2.101025302581535,"{""kind"":""translation"",""coefficients"":[-7.578714460858993,1.8309500693663054],""centre"":[10106.710274662273,10383.59344540793],""scale"":[15210.365471710013,14212.10636526954]}",True,True
raw_scharr_ncc,原始 Scharr NCC,1,affine,100,24,94,0.94,0.7580645161290323,8.395575231953076,2.2954639273083877,8.703725530883771,8.405634546159241,9.28248633257924,10.751221568040233,5.6251464791708905,5.4324798712571045,5.999178568611355,6.948396432599555,2.417790183185165,1.6153850281175293,2.9077789047609555,1.3004648509461838,2.9352867154417948,3.409305577025117,1.8792649163785118,0.8404808369576493,1.8970625854386172,2.20339883459031,"{""kind"":""affine"",""coefficients"":[[-7.575502796086337,1.827506555251378],[0.17684369810741707,0.4428635223838849],[0.43795230222614756,-0.38017543311053337]],""centre"":[10106.710274662273,10383.59344540793],""scale"":[15210.365471710013,14212.10636526954]}",True,True
raw_scharr_ncc,原始 Scharr NCC,2,translation,100,24,94,0.94,0.7580645161290323,8.056684260676064,2.287942368107579,8.375251730903804,8.018193854103192,9.098723211560976,9.455432296372127,5.41286346734223,5.182158703742508,5.880436363509124,6.110949688420141,1.786594791447619,1.7451726864438313,2.4975084893423967,0.8648074110973285,2.2118062447255493,2.289915164378282,1.6141198286036924,0.5589194281589271,1.4294713368416685,1.4799554567917448,"{""kind"":""translation"",""coefficients"":[-7.632487266537376,1.8297585356747965],""centre"":[10158.670821099608,10449.704565449598],""scale"":[15389.150055266278,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,2,affine,100,24,94,0.94,0.7580645161290323,8.056684260676064,2.287942368107579,8.375251730903804,8.018193854103192,9.098723211560976,9.455432296372127,5.41286346734223,5.182158703742508,5.880436363509124,6.110949688420141,1.7544423196027485,1.8100321635978869,2.5207705738666344,0.8616410545948927,2.222714695987238,2.3340826282894223,1.6291539294670354,0.5568717821604591,1.4365274598414104,1.5084942070335339,"{""kind"":""affine"",""coefficients"":[[-7.630910721232874,1.8243160665264764],[0.1745103623334367,0.8011465861224188],[0.2432505329569894,-0.5932953329112821]],""centre"":[10158.670821099608,10449.704565449598],""scale"":[15389.150055266278,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,3,translation,100,24,95,0.95,0.7661290322580645,8.36196187380896,2.255262060191252,8.66075131493641,8.405223472840483,11.51185862442593,12.242625172517492,5.5973711211298065,5.432227570827489,7.440034129271362,7.912283626442942,1.9336223583242453,1.3677312687231906,2.3684560895348183,1.0600816797323356,4.17781101603621,4.833261629362201,1.530714191299701,0.6851213006240415,2.7000726667641874,3.1236826432108655,"{""kind"":""translation"",""coefficients"":[-7.569704630032737,1.8142656019309051],""centre"":[10068.279649422473,10467.183462981986],""scale"":[15540.494999322784,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,3,affine,100,24,95,0.95,0.7661290322580645,8.36196187380896,2.255262060191252,8.66075131493641,8.405223472840483,11.51185862442593,12.242625172517492,5.5973711211298065,5.432227570827489,7.440034129271362,7.912283626442942,1.9703539513442365,1.3685479411281762,2.399003576642606,1.4454828116538547,4.257068789791179,4.848711132074315,1.5504565985291507,0.9342013093346593,2.7512960641985917,3.1336674832969296,"{""kind"":""affine"",""coefficients"":[[-7.568045175213574,1.8113954436623214],[0.3808543223279439,0.6527643909465519],[0.3697624118289777,-0.6187855622594803]],""centre"":[10068.279649422473,10467.183462981986],""scale"":[15540.494999322784,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,4,translation,100,24,95,0.95,0.7661290322580645,8.338431391182128,2.231240201099444,8.631794187795132,8.018193854103192,11.499422351264123,12.242625172517492,5.578661751522963,5.182158703742508,7.432016775369327,7.912283626442942,1.828630468452191,1.3657424996346046,2.282354478484851,1.0550314682061144,4.1573162680175475,4.835015491227706,1.4750680914282739,0.681855537503938,2.686832999321874,3.1248161444066365,"{""kind"":""translation"",""coefficients"":[-7.569939326046855,1.801100295721274],""centre"":[10093.949872383686,10455.975970022886],""scale"":[15540.494999322784,14336.889124427942]}",True,True
raw_scharr_ncc,原始 Scharr NCC,4,affine,100,24,95,0.95,0.7661290322580645,8.338431391182128,2.231240201099444,8.631794187795132,8.018193854103192,11.499422351264123,12.242625172517492,5.578661751522963,5.182158703742508,7.432016775369327,7.912283626442942,1.8246487309737258,1.3540632701669204,2.272186244800184,1.0744559083545355,4.164726671961387,4.800628701724747,1.4684966013710012,0.6944104017704653,2.691622417265444,3.102592349145639,"{""kind"":""affine"",""coefficients"":[[-7.568373718723035,1.7987910376476495],[0.06385873215606432,0.627637440053512],[0.34230689350634774,-0.4799502772212846]],""centre"":[10093.949872383686,10455.975970022886],""scale"":[15540.494999322784,14336.889124427942]}",True,True
compact_64B_orientation_l1,64 B 方向空间码 / L1,0,translation,100,24,16,0.16,0.12903225806451613,8.17818338082941,2.0687489967833104,8.435781281076833,8.045778673328279,10.643970835394429,11.597802887281816,5.4519857066810395,5.199899503796688,6.87910502005879,7.495595712022296,1.6478207359052355,2.5678330698223726,3.051078473614315,2.8054519401129023,4.250444635214,4.354510557298291,1.971891330588163,1.8131460876949141,2.7470628221996134,2.8143108737151494,"{""kind"":""translation"",""coefficients"":[-8.549591119550882,-0.6619311102130041],""centre"":[10106.673931278063,10419.802665420139],""scale"":[15389.150055266278,14336.889124427942]}",True,True
compact_64B_orientation_l1,64 B 方向空间码 / L1,0,affine,100,24,24,0.24,0.1935483870967742,8.17818338082941,2.0687489967833104,8.435781281076833,8.045778673328279,10.643970835394429,11.597802887281816,5.4519857066810395,5.199899503796688,6.87910502005879,7.495595712022296,2.993718197369046,6.268337343022237,6.946538828163681,6.959259748624233,8.341854221984304,8.533845462765944,4.4895011023398705,4.497713660884045,5.391309194534634,5.515346089820198,"{""kind"":""affine"",""coefficients"":[[-10.46767657126353,-4.7056742665237525],[2.6611889640024944,-0.04055173641178656],[-2.7933139800892905,-2.044187961827924]],""centre"":[10106.673931278063,10419.802665420139],""scale"":[15389.150055266278,14336.889124427942]}",True,True
compact_64B_orientation_l1,64 B 方向空间码 / L1,1,translation,100,24,17,0.17,0.13709677419354838,8.395575231953076,2.2954639273083877,8.703725530883771,8.405634546159241,9.28248633257924,10.751221568040233,5.6251464791708905,5.4324798712571045,5.999178568611355,6.948396432599555,2.665709048446434,4.162201549908299,4.942663904518315,4.244155106001703,6.232676504638467,6.80731490724078,3.1944047320946845,2.7429733811894677,4.0281045676339495,4.399533598474451,"{""kind"":""translation"",""coefficients"":[-9.176910935770643,-2.183082802864394],""centre"":[10106.710274662273,10383.59344540793],""scale"":[15210.365471710013,14212.10636526954]}",True,True
compact_64B_orientation_l1,64 B 方向空间码 / L1,1,affine,100,24,21,0.21,0.1693548387096774,8.395575231953076,2.2954639273083877,8.703725530883771,8.405634546159241,9.28248633257924,10.751221568040233,5.6251464791708905,5.4324798712571045,5.999178568611355,6.948396432599555,2.785744070080376,9.494629531974073,9.894865333768934,7.858397691020691,13.827168323876164,14.183845964533788,6.395005669190469,5.078843237142971,8.936458517353048,9.166839822629564,"{""kind"":""affine"",""coefficients"":[[-8.601246437393003,2.4555479176980715],[-6.907220865283483,-39.38968761705917],[1.2223683599595834,13.475286638349433]],""centre"":[10106.710274662273,10383.59344540793],""scale"":[15210.365471710013,14212.10636526954]}",True,True
compact_64B_orientation_l1,64 B 方向空间码 / L1,2,translation,100,24,14,0.14,0.11290322580645161,8.056684260676064,2.287942368107579,8.375251730903804,8.018193854103192,9.098723211560976,9.455432296372127,5.41286346734223,5.182158703742508,5.880436363509124,6.110949688420141,2.033554933128725,2.6090574866555736,3.3079490072740954,2.4469020230939567,4.203130046369649,4.256710145952075,2.1379034295427197,1.5813998602110884,2.716459253676588,2.7510700049585646,"{""kind"":""translation"",""coefficients"":[-8.856818539390051,-0.4520993470042803],""centre"":[10158.670821099608,10449.704565449598],""scale"":[15389.150055266278,14336.889124427942]}",True,True
