method,family,distance,grid_size,bits,quantization,weighting,search_radius_px,bytes_per_patch,compression_ratio,recall_0_5px,recall_1px,recall_2px,recall_5px,recall_at_1_0_5px,recall_at_1_1px,recall_at_1_5px,top1_matching_success_2px,recall_at_1_2px,integer_recall_1px,integer_recall_2px,recall_at_5_0_5px,recall_at_5_1px,recall_at_5_2px,recall_at_5_5px,rmse_px,median_error_px,p95_error_px,catastrophic_failure_rate_gt5px,catastrophic_failure_rate_gt10px,evaluated_pairs,failed_pairs
grid_mag_orientation_g8_m2_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,8,5,percentile,uniform,64,40.0,1638.4,0.06490066225165562,0.1509933774834437,0.41589403973509936,0.8437086092715231,0.06490066225165562,0.1509933774834437,0.8437086092715231,0.41589403973509936,0.41589403973509936,0.13245033112582782,0.36688741721854307,0.1390728476821192,0.3390728476821192,0.7735099337748345,0.9735099337748344,4.087006223621676,2.3494253230036484,8.047494880070992,0.1562913907284768,0.038410596026490065,755,0
grid_mag_orientation_g8_m1_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,5,percentile,uniform,64,40.0,1638.4,0.06357615894039735,0.16423841059602648,0.40794701986754967,0.8463576158940397,0.06357615894039735,0.16423841059602648,0.8463576158940397,0.40794701986754967,0.40794701986754967,0.14701986754966886,0.3748344370860927,0.12980132450331125,0.343046357615894,0.8,0.9814569536423841,3.9107420802659236,2.304234894688198,7.257737732926431,0.15364238410596026,0.025165562913907286,755,0
grid_mag_orientation_g8_m2_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,5,percentile,uniform,64,40.0,1638.4,0.05033112582781457,0.1562913907284768,0.39602649006622515,0.8503311258278146,0.05033112582781457,0.1562913907284768,0.8503311258278146,0.39602649006622515,0.39602649006622515,0.14437086092715232,0.3615894039735099,0.13642384105960265,0.3483443708609272,0.7841059602649006,0.9894039735099338,3.674786581649056,2.3398368605598976,7.001369939859679,0.14966887417218544,0.015894039735099338,755,0
grid_mag_orientation_g8_m4_o1_e0_percentile_hamming_r64,grid_mag_orientation,hamming,8,5,percentile,uniform,64,40.0,1638.4,0.02781456953642384,0.08211920529801324,0.2662251655629139,0.7245033112582782,0.02781456953642384,0.08211920529801324,0.7245033112582782,0.2662251655629139,0.2662251655629139,0.08079470198675497,0.23576158940397351,0.07947019867549669,0.23311258278145697,0.5735099337748344,0.9496688741721855,5.835068186731461,3.17175964443093,9.990697003104394,0.27549668874172184,0.05033112582781457,755,0
grid_mag_orientation_g8_m4_o0_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,5,percentile,uniform,64,40.0,1638.4,0.018543046357615896,0.059602649006622516,0.20662251655629138,0.6582781456953642,0.018543046357615896,0.059602649006622516,0.6582781456953642,0.20662251655629138,0.20662251655629138,0.06357615894039735,0.19072847682119207,0.06357615894039735,0.19602649006622516,0.5364238410596026,0.9245033112582781,7.04728402313917,3.774651764315656,12.079172635589122,0.34172185430463575,0.08741721854304636,755,0
grid_mag_orientation_g8_m2_o3_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,6,percentile,uniform,64,48.0,1365.3333333333333,0.07947019867549669,0.17748344370860927,0.4423841059602649,0.8622516556291391,0.07947019867549669,0.17748344370860927,0.8622516556291391,0.4423841059602649,0.4423841059602649,0.15364238410596026,0.39602649006622515,0.14437086092715232,0.352317880794702,0.8013245033112583,0.9854304635761589,3.631771180588188,2.1842269665475365,7.216100050696856,0.13774834437086092,0.02384105960264901,755,0
grid_mag_orientation_g8_m4_o2_e0_percentile_hamming_r64,grid_mag_orientation,hamming,8,6,percentile,uniform,64,48.0,1365.3333333333333,0.030463576158940398,0.10463576158940398,0.3258278145695364,0.7841059602649006,0.030463576158940398,0.10463576158940398,0.7841059602649006,0.3258278145695364,0.3258278145695364,0.0913907284768212,0.28211920529801326,0.07682119205298013,0.2609271523178808,0.6503311258278146,0.9708609271523179,4.857243938707267,2.8536280511445056,8.70105672628959,0.21589403973509932,0.022516556291390728,755,0
grid_mag_orientation_g8_m4_o1_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,6,percentile,uniform,64,48.0,1365.3333333333333,0.02781456953642384,0.09403973509933775,0.2860927152317881,0.7814569536423841,0.02781456953642384,0.09403973509933775,0.7814569536423841,0.2860927152317881,0.2860927152317881,0.08344370860927153,0.25298013245033113,0.09006622516556291,0.2635761589403974,0.6291390728476821,0.9708609271523179,4.745986128812873,2.9721991460654005,8.976970002075044,0.2185430463576159,0.03576158940397351,755,0
grid_mag_orientation_g8_m4_o3_e0_percentile_hamming_r64,grid_mag_orientation,hamming,8,7,percentile,uniform,64,56.0,1170.2857142857142,0.039735099337748346,0.1271523178807947,0.352317880794702,0.8119205298013245,0.039735099337748346,0.1271523178807947,0.8119205298013245,0.352317880794702,0.352317880794702,0.12980132450331125,0.3218543046357616,0.0913907284768212,0.28874172185430463,0.6940397350993377,0.9735099337748344,4.7206169658198815,2.6003528064912755,8.108528157085592,0.1880794701986755,0.030463576158940398,755,0
grid_mag_orientation_g8_m4_o2_e1_percentile_hamming_r64,grid_mag_orientation,hamming,8,7,percentile,uniform,64,56.0,1170.2857142857142,0.030463576158940398,0.1152317880794702,0.3390728476821192,0.8105960264900662,0.030463576158940398,0.1152317880794702,0.8105960264900662,0.3390728476821192,0.3390728476821192,0.10066225165562914,0.29271523178807946,0.08344370860927153,0.27947019867549666,0.6993377483443709,0.9827814569536424,4.533276489178917,2.640718121843907,7.972459881480522,0.18940397350993377,0.02119205298013245,755,0
